Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,14,1,11,1,1,1,22,27,10,10,0,0,0,1,1,0,0.07547169811320753,0,0,6,6,6,0.6710816777041942,0,0,6,7,5,0.6138461538461538,0,0.2093023255813954,0.0,0.12417437252311753,2
1,8,1,11,1,1,1,1,1,5,11,0,0,0,1,1,0,0.037735849056603765,0,0,6,7,5,0.5721854304635762,0,0,6,10,2,0.5653846153846154,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
1,1,1,12,1,1,1,23,28,6,11,0,0,0,1,1,0,0.05660377358490565,0,0,7,14,5,0.6823084200567645,0,0,8,15,7,0.6384134615384615,0,0.9186046511627907,0.7999999999999999,0.0,2
1,1,1,6,1,1,1,3,1,3,6,0,0,0,1,1,0,0.018867924528301883,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,0
1,8,3,5,1,1,1,23,27,6,6,1,0,0,1,1,0,0.018867924528301883,0,0,6,6,6,0.6799116997792495,0,0,6,8,5,0.6138461538461538,0,0.9186046511627907,0.7999999999999999,0.0,1
1,1,1,9,1,1,1,19,24,13,13,0,0,1,1,1,1,0.07547169811320753,0,0,5,5,5,0.6675496688741722,0,0,5,9,3,0.691025641025641,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
1,1,1,9,1,1,1,1,1,5,3,1,0,0,1,1,0,0.05660377358490565,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.15116279069767458,0.4888888888888888,1.0,0
1,12,1,7,1,1,1,22,27,10,10,0,0,0,1,1,1,0.24528301886792453,0,0,5,11,0,0.0,0,0,5,5,0,0.0,0,0.5930232558139535,1.0,0.3117569352708058,0
1,9,2,14,1,1,1,22,28,5,2,1,0,0,1,1,0,0.037735849056603765,0,0,6,6,6,0.7505518763796909,0,0,6,6,6,0.7538461538461538,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,16,1,9,1,1,1,1,14,10,7,1,0,0,1,1,0,0.24528301886792453,0,0,5,7,5,0.7099337748344371,0,0,5,7,4,0.7134615384615384,0,0.15116279069767458,0.4888888888888888,1.0,0
1,1,1,9,1,1,1,23,1,6,6,1,0,0,1,1,1,0.09433962264150941,0,0,5,8,5,0.5933774834437086,0,0,5,13,4,0.6057692307692307,0,0.5930232558139535,1.0,0.3117569352708058,2
1,8,3,2,1,1,1,22,27,6,11,1,0,0,1,1,0,0.09433962264150941,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,8,4,5,1,1,1,1,1,10,11,1,0,1,0,1,0,0.037735849056603765,0,0,6,6,6,0.6710816777041942,0,0,6,8,5,0.6353846153846153,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,8,2,14,1,1,1,1,14,6,4,1,0,0,1,1,0,0.07547169811320753,0,0,5,7,3,0.6534216335540839,0,0,5,5,4,0.6057692307692307,0,0.0,0.7555555555555555,0.5785997357992074,0
1,8,4,6,1,1,1,23,28,23,30,0,0,0,1,1,0,0.07547169811320753,0,0,5,7,4,0.6490066225165563,0,0,5,7,5,0.6461538461538461,0,0.0,0.7555555555555555,0.5785997357992074,2
1,15,1,2,1,14,1,13,28,10,10,1,0,1,1,1,1,0.07547169811320753,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.9186046511627907,0.7999999999999999,0.0,0
1,12,1,9,1,1,1,1,14,5,8,0,0,0,1,1,0,0.18867924528301888,0,0,5,13,3,0.5695364238410596,0,0,5,9,3,0.5564102564102564,0,0.9186046511627907,0.7999999999999999,0.0,0
1,14,1,1,1,1,1,22,27,2,2,1,0,0,1,1,0,0.2830188679245283,0,0,7,7,0,0.0,0,0,7,8,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,12,1,14,1,9,1,22,1,10,4,0,0,1,0,1,0,0.43396226415094336,0,0,6,13,0,0.0,0,0,6,6,0,0.0,0,0.9186046511627907,0.7999999999999999,0.0,0
1,1,2,9,1,1,1,22,1,6,4,1,0,0,1,1,0,0.05660377358490565,0,0,5,9,2,0.7593818984547461,0,0,5,10,2,0.673076923076923,0,0.0,0.7555555555555555,0.5785997357992074,1
1,15,1,8,1,14,1,4,4,3,11,1,0,0,1,1,0,0.05660377358490565,0,1,5,8,2,0.609271523178808,0,1,5,13,2,0.6192307692307691,0,0.5930232558139535,1.0,0.3117569352708058,0
1,1,3,2,1,1,1,22,27,10,10,1,0,0,1,1,0,0.018867924528301883,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,2
1,14,1,9,1,1,1,1,28,2,8,0,0,0,1,1,0,0.07547169811320753,0,0,5,11,2,0.5562913907284768,0,0,5,13,0,0.0,0,0.5930232558139535,1.0,0.3117569352708058,0
1,8,1,14,1,1,1,13,27,6,9,0,0,0,1,1,0,0.018867924528301883,0,0,6,6,6,0.7152317880794702,0,0,6,0,0,0.0,0,0.5930232558139535,1.0,0.3117569352708058,0
1,15,1,4,1,1,1,1,3,22,21,0,0,0,1,1,0,0.037735849056603765,0,0,6,17,1,0.5827814569536424,0,0,6,19,0,0.0,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,1
5,4,1,5,1,3,1,22,27,8,8,0,0,0,0,1,0,0.24528301886792453,0,0,6,6,1,0.5298013245033113,0,0,6,6,0,0.0,0,0.9186046511627907,0.7999999999999999,0.0,0
1,12,1,4,1,9,1,13,1,10,2,0,0,0,1,1,0,0.22641509433962265,0,0,6,17,0,0.0,2,0,6,8,0,0.0,0,0.9186046511627907,0.7999999999999999,0.0,0
1,8,2,7,1,1,1,1,1,5,5,1,0,1,1,1,0,0.018867924528301883,0,0,5,10,1,0.6357615894039735,0,0,5,7,3,0.5743589743589743,2,0.0,0.7555555555555555,0.5785997357992074,0
1,1,2,14,1,1,1,1,1,10,10,1,0,0,1,1,1,0.018867924528301883,0,0,5,6,4,0.6490066225165563,0,0,5,5,5,0.6569230769230768,0,0.2093023255813954,0.0,0.12417437252311753,0
1,15,1,4,1,14,1,1,1,4,11,0,0,0,1,1,0,0.09433962264150941,0,4,10,21,5,0.6039735099337749,1,2,7,13,6,0.6282051282051281,0,0.9186046511627907,0.7999999999999999,0.0,0
1,14,2,17,0,1,1,22,27,6,6,1,0,0,0,1,0,0.18867924528301888,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.5930232558139535,1.0,0.3117569352708058,0
1,8,6,14,1,1,1,23,1,10,8,1,0,0,1,1,0,0.05660377358490565,0,0,6,8,4,0.7549668874172185,0,0,6,10,5,0.7538461538461538,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,16,1,3,0,2,1,13,28,10,11,0,0,0,1,1,0,0.4716981132075471,0,8,12,12,11,0.76580373269115,0,7,11,11,10,0.7646153846153845,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,1,4,1,1,1,23,28,5,9,0,0,1,1,1,0,0.07547169811320753,0,8,12,13,12,0.7702496179317371,0,4,12,14,12,0.778698224852071,0,0.9186046511627907,0.7999999999999999,0.0,2
1,14,1,12,1,1,1,1,28,8,8,0,1,0,1,1,0,0.1132075471698113,0,0,7,10,6,0.6746136865342164,0,0,8,10,7,0.6434615384615384,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
1,16,1,5,1,1,1,23,28,10,10,1,0,0,1,1,0,0.07547169811320753,0,4,12,13,5,0.6993377483443708,0,4,12,12,4,0.7269230769230769,0,0.15116279069767458,0.4888888888888888,1.0,0
1,1,3,2,1,1,1,4,3,2,2,1,0,0,1,1,0,0.037735849056603765,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.5930232558139535,1.0,0.3117569352708058,2
2,12,1,10,1,1,1,22,27,8,8,0,0,0,1,1,1,0.43396226415094336,0,0,6,7,6,0.6534216335540839,0,0,6,10,4,0.6865384615384615,0,0.15116279069767458,0.4888888888888888,1.0,0
1,14,1,9,1,1,1,13,1,10,6,0,0,0,1,1,0,0.09433962264150941,0,5,9,9,5,0.5933774834437086,0,5,9,14,7,0.6057692307692307,2,0.5930232558139535,1.0,0.3117569352708058,0
1,1,2,12,1,1,1,23,27,10,10,1,0,0,1,1,0,0.037735849056603765,0,0,7,7,6,0.6993377483443708,0,0,7,7,6,0.7107692307692307,0,0.0,0.7555555555555555,0.5785997357992074,2
1,12,1,7,1,1,1,13,27,10,10,0,0,0,1,1,1,0.13207547169811323,0,0,5,8,5,0.6269315673289183,0,0,5,8,4,0.7538461538461538,0,0.5930232558139535,1.0,0.3117569352708058,1
1,1,1,11,1,1,1,3,1,3,5,0,0,0,1,1,0,0.07547169811320753,0,0,6,10,5,0.6004415011037528,0,0,6,14,2,0.6192307692307691,0,0.5930232558139535,1.0,0.3117569352708058,1
1,8,4,7,1,1,1,3,1,10,4,1,0,0,1,1,0,0.018867924528301883,0,0,5,5,5,0.7205298013245033,0,0,5,6,5,0.7861538461538461,0,0.15116279069767458,0.4888888888888888,1.0,2
1,8,3,7,1,1,1,22,27,10,8,0,0,0,1,1,0,0.018867924528301883,0,0,5,10,0,0.0,0,0,5,10,2,0.6192307692307691,4,0.0,0.7555555555555555,0.5785997357992074,0
1,16,1,14,1,1,1,3,1,4,11,0,0,0,1,1,0,0.13207547169811323,0,0,6,11,5,0.6811731315042574,0,0,6,12,5,0.7358974358974358,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,12,1,7,1,1,1,22,14,10,4,0,0,0,1,1,1,0.20754716981132076,0,0,5,16,3,0.7593818984547461,0,0,5,9,5,0.6692307692307692,0,0.2093023255813954,0.0,0.12417437252311753,1
1,8,1,14,1,1,1,13,28,8,10,1,0,0,1,0,1,0.037735849056603765,0,0,6,9,5,0.7152317880794702,0,0,6,6,6,0.7538461538461538,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,16,1,6,1,15,1,3,3,5,3,0,0,0,1,0,0,0.20754716981132076,0,0,6,8,6,0.7644276253547777,0,0,6,12,4,0.84,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
1,8,3,16,1,1,1,10,1,5,1,1,0,0,1,0,0,0.018867924528301883,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,0
1,1,1,2,1,1,1,3,1,5,4,1,0,0,0,0,0,0.037735849056603765,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
1,1,1,12,1,1,1,1,1,5,5,1,0,0,1,0,1,0.037735849056603765,0,0,8,8,8,0.6796688741721854,0,0,8,8,8,0.6907788461538461,0,0.2093023255813954,0.0,0.12417437252311753,2
1,14,1,8,1,1,1,24,3,4,3,1,0,0,1,0,0,0.07547169811320753,0,0,5,6,0,0.0,5,0,5,6,4,0.7403846153846153,1,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,1,3,12,1,1,1,1,14,5,6,1,0,1,1,0,0,0.018867924528301883,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,1,4,5,1,1,1,3,14,2,6,1,0,0,1,0,0,0.037735849056603765,0,0,6,6,6,0.7770419426048565,0,0,6,6,6,0.7089743589743589,0,0.2093023255813954,0.0,0.12417437252311753,2
1,8,2,12,1,1,1,23,28,8,8,1,0,0,1,0,0,0.037735849056603765,0,0,8,8,7,0.7383916745506149,0,0,8,8,7,0.7504615384615384,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,1,1,5,1,1,1,3,1,3,11,1,0,0,1,0,0,0.05660377358490565,0,7,12,12,10,0.7788079470198676,0,8,12,12,12,0.7852564102564102,0,0.9186046511627907,0.7999999999999999,0.0,2
1,1,2,15,1,1,1,1,1,10,5,1,0,0,1,0,0,0.018867924528301883,0,0,6,6,6,0.6181015452538631,0,0,6,6,5,0.6569230769230768,0,0.5930232558139535,1.0,0.3117569352708058,2
1,14,4,12,1,6,1,22,27,10,10,1,0,0,1,0,0,0.05660377358490565,0,0,7,7,6,0.7867549668874172,0,0,7,7,6,0.7996153846153845,0,0.0,0.7555555555555555,0.5785997357992074,2
1,12,1,6,1,12,1,13,27,8,12,0,0,0,1,0,0,0.169811320754717,0,0,5,11,1,0.6357615894039735,1,0,5,12,0,0.0,4,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
1,9,4,12,1,1,1,3,1,4,5,1,0,0,1,0,0,0.018867924528301883,0,0,7,8,7,0.7251655629139073,0,0,8,9,8,0.8411965811965811,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,0.7735849056603774,0,0,6,14,5,0.656953642384106,0,0,6,10,5,0.6246153846153846,0,0.2093023255813954,0.0,0.12417437252311753,2
1,1,2,12,1,1,1,1,3,5,4,0,0,0,1,0,0,0.018867924528301883,0,0,7,10,7,0.7098278145695364,0,0,8,8,8,0.7292115384615384,0,0.9186046511627907,0.7999999999999999,0.0,2
1,15,1,6,1,1,1,1,1,5,4,1,0,0,1,0,0,0.05660377358490565,0,0,6,13,5,0.6251655629139073,0,0,6,19,4,0.6461538461538461,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
1,8,1,17,0,1,1,23,27,7,8,0,0,0,1,0,0,0.05660377358490565,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,2,1,9,1,1,1,22,27,10,10,1,0,0,1,0,0,0.22641509433962265,0,13,15,19,13,0.6235354049923587,0,12,14,17,14,0.6423076923076922,0,0.2093023255813954,0.0,0.12417437252311753,2
1,4,1,10,1,3,1,1,1,5,11,0,0,1,0,0,0,0.18867924528301888,0,0,6,8,0,0.0,0,0,5,6,0,0.0,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
1,1,1,6,1,1,1,13,28,6,8,1,0,0,1,0,1,0.07547169811320753,0,0,6,8,6,0.7038789025543993,0,0,6,11,6,0.7,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,1,10,1,1,1,1,14,5,10,0,0,0,1,0,1,0.05660377358490565,0,0,6,6,6,0.6181015452538631,0,0,6,8,6,0.6012820512820513,0,0.9186046511627907,0.7999999999999999,0.0,2
1,8,1,10,1,1,1,13,28,4,8,0,0,0,1,0,1,0.037735849056603765,0,0,6,13,6,0.609271523178808,0,0,6,9,5,0.6569230769230768,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,1,12,1,1,1,22,28,7,7,1,0,0,1,0,1,0.09433962264150941,0,0,7,9,6,0.6930684326710818,0,0,8,12,6,0.708076923076923,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,9,3,5,1,1,1,23,27,10,8,1,0,0,1,0,1,0.037735849056603765,0,0,6,6,6,0.6710816777041942,0,0,6,6,6,0.7,0,0.9186046511627907,0.7999999999999999,0.0,2
1,8,1,15,1,1,1,22,1,10,9,1,0,1,0,0,0,0.037735849056603765,0,0,6,6,3,0.6004415011037528,0,0,6,6,0,0.0,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
1,1,3,16,1,1,1,3,3,3,3,1,0,0,1,0,0,0.1132075471698113,0,0,6,8,5,0.7205298013245033,0,0,6,8,5,0.6246153846153846,0,0.0,0.7555555555555555,0.5785997357992074,1
1,1,3,15,1,1,1,1,1,5,5,1,0,0,1,0,1,0.018867924528301883,0,0,6,6,6,0.6975717439293598,0,0,6,7,5,0.7107692307692307,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
1,15,1,8,1,14,1,1,14,5,9,0,0,0,1,0,0,0.037735849056603765,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.5930232558139535,1.0,0.3117569352708058,0
1,15,1,4,1,14,1,1,1,5,4,1,0,0,1,0,0,0.05660377358490565,0,0,6,10,5,0.6181015452538631,0,0,6,7,5,0.6784615384615383,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,4,10,1,1,1,1,28,10,8,1,0,0,1,0,1,0.037735849056603765,0,0,6,6,6,0.7152317880794702,0,0,6,7,6,0.7230769230769231,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,12,1,6,1,12,1,22,27,10,10,1,0,1,0,0,1,0.169811320754717,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,1,1,10,1,1,1,1,14,5,8,1,0,0,1,0,1,0.018867924528301883,0,0,6,6,6,0.6975717439293598,0,0,6,7,6,0.7615384615384615,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,1,6,1,1,1,22,27,5,10,1,0,1,1,0,0,0.22641509433962265,0,4,5,11,4,0.6622516556291391,2,1,5,11,2,0.673076923076923,0,0.5930232558139535,1.0,0.3117569352708058,0
1,15,1,4,1,14,1,3,1,3,7,1,0,0,0,0,0,0.05660377358490565,0,0,6,10,6,0.7086092715231788,0,0,6,10,6,0.7,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
1,1,1,5,1,1,1,13,2,8,4,1,0,0,1,0,0,0.037735849056603765,0,0,6,6,6,0.6975717439293598,0,0,6,6,6,0.682051282051282,0,0.9186046511627907,0.7999999999999999,0.0,2
1,15,1,6,1,14,1,1,1,5,5,1,0,0,1,0,0,0.1132075471698113,0,1,6,12,4,0.7099337748344371,0,1,6,17,2,0.7269230769230769,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
1,14,1,13,1,1,1,2,3,4,3,0,0,0,1,0,0,0.15094339622641512,0,2,7,10,3,0.6887417218543046,0,1,8,10,3,0.6282051282051281,4,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
1,9,1,12,1,1,1,3,3,2,2,1,0,0,1,0,0,0.018867924528301883,0,0,8,8,7,0.6969157994323558,0,0,8,8,7,0.7083076923076924,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,1,3,5,1,1,1,1,28,5,8,1,0,0,1,0,1,0.037735849056603765,0,0,6,6,6,0.6799116997792495,0,0,6,6,6,0.691025641025641,0,0.2093023255813954,0.0,0.12417437252311753,2
1,8,2,16,1,1,1,1,14,6,6,1,0,0,1,0,0,0.018867924528301883,0,0,7,10,7,0.6433301797540207,0,0,7,7,7,0.7076923076923076,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,2,12,1,1,1,1,14,5,5,1,0,0,1,0,1,0.037735849056603765,0,0,7,9,5,0.7067549668874172,0,0,7,9,6,0.6669230769230768,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
1,4,1,3,0,15,1,22,14,10,4,0,0,0,1,0,0,0.3584905660377358,0,6,10,15,4,0.6887417218543046,0,5,9,10,4,0.7403846153846153,0,0.15116279069767458,0.4888888888888888,1.0,0
1,15,1,4,1,14,1,1,28,5,10,0,0,0,1,1,1,0.05660377358490565,0,0,6,18,3,0.6357615894039735,0,0,6,17,3,0.6282051282051281,0,0.9186046511627907,0.7999999999999999,0.0,1
1,8,2,2,1,1,14,1,1,3,4,1,0,0,1,1,0,0.05660377358490565,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,1,1,10,1,1,1,23,28,10,9,1,0,0,1,1,0,0.018867924528301883,0,0,6,9,5,0.5827814569536424,0,0,6,12,0,0.0,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,15,1,4,1,14,1,3,1,5,7,0,0,0,1,1,0,0.037735849056603765,0,0,6,8,5,0.609271523178808,0,0,6,11,6,0.6102564102564102,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
1,8,1,10,1,1,1,1,34,5,3,1,0,1,0,1,0,0.05660377358490565,0,3,9,9,3,0.7064017660044151,0,2,6,6,2,0.673076923076923,0,0.15116279069767458,0.4888888888888888,1.0,0
1,1,2,12,1,1,1,13,14,5,8,1,0,0,1,1,0,0.018867924528301883,0,0,7,9,7,0.7732155997056659,0,0,8,10,8,0.7254153846153846,0,0.9186046511627907,0.7999999999999999,0.0,2
1,15,1,8,1,14,1,3,1,4,7,1,0,1,1,1,0,0.05660377358490565,0,2,6,9,4,0.5827814569536424,0,1,6,13,3,0.5743589743589743,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
1,9,1,7,1,1,1,13,1,12,4,1,0,1,0,1,0,0.13207547169811323,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,0.2093023255813954,0.0,0.12417437252311753,0
1,8,1,15,1,1,1,13,28,6,8,1,0,0,1,1,0,0.037735849056603765,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,0.15116279069767458,0.4888888888888888,1.0,0
1,8,1,7,1,1,1,13,14,8,10,1,0,0,1,1,0,0.018867924528301883,0,0,5,9,1,0.6357615894039735,0,0,5,10,2,0.6461538461538461,3,0.0,0.7555555555555555,0.5785997357992074,0
1,1,3,7,1,1,1,4,28,3,8,1,0,0,1,1,0,0.018867924528301883,0,0,5,8,5,0.7417218543046358,0,0,5,6,5,0.7107692307692307,0,0.15116279069767458,0.4888888888888888,1.0,2
1,1,1,11,1,1,1,1,14,5,5,0,0,0,1,1,0,0.018867924528301883,0,0,6,8,6,0.7190160832544938,0,0,6,7,5,0.6353846153846153,0,0.15116279069767458,0.4888888888888888,1.0,2
1,14,2,14,1,1,1,3,14,2,8,1,0,0,1,1,0,0.09433962264150941,0,0,6,12,0,0.0,0,0,6,6,0,0.0,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
1,1,1,14,1,1,1,13,28,10,10,0,0,0,1,1,0,0.037735849056603765,0,0,6,8,6,0.7549668874172185,0,0,6,7,6,0.7461538461538462,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
2,12,1,6,1,9,1,1,29,6,4,1,0,1,0,0,0,0.2830188679245283,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,8,1,16,1,1,1,19,14,1,4,1,0,0,1,0,1,0.07547169811320753,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,0
1,9,1,12,1,1,1,22,27,7,7,1,0,0,1,0,1,0.037735849056603765,0,0,8,8,7,0.7175023651844845,0,0,8,8,7,0.7292307692307692,0,0.5930232558139535,1.0,0.3117569352708058,2
4,14,1,3,0,1,1,23,27,10,10,0,0,0,1,0,1,0.4150943396226415,0,3,9,9,9,0.6946284032376747,0,2,7,10,7,0.6307692307692306,0,0.5930232558139535,1.0,0.3117569352708058,2
1,14,1,3,0,8,1,19,24,1,1,1,0,0,1,0,0,0.24528301886792453,0,3,9,11,9,0.6710816777041942,0,2,7,7,7,0.6538461538461537,0,0.0,0.7555555555555555,0.5785997357992074,2
1,1,1,9,1,1,1,1,14,6,6,1,0,0,1,0,0,0.018867924528301883,0,0,5,10,4,0.5695364238410596,1,0,5,13,2,0.5384615384615384,0,0.2093023255813954,0.0,0.12417437252311753,0
2,14,1,17,0,1,1,22,27,10,10,1,0,0,1,0,0,0.3962264150943396,0,4,10,14,4,0.5695364238410596,0,2,10,10,2,0.5384615384615384,0,0.0,0.7555555555555555,0.5785997357992074,0
1,1,3,5,1,1,1,19,27,6,8,1,0,0,1,0,0,0.05660377358490565,0,0,6,6,6,0.7240618101545253,0,0,6,6,6,0.717948717948718,0,0.2093023255813954,0.0,0.12417437252311753,2
1,12,1,3,0,12,1,19,24,1,1,0,0,0,1,0,0,0.7169811320754718,0,0,6,6,6,0.7328918322295807,0,1,6,6,6,0.691025641025641,0,0.0,0.7555555555555555,0.5785997357992074,2
4,11,1,5,1,2,1,19,24,1,1,0,0,0,1,0,0,0.679245283018868,0,15,18,18,17,0.6980911569925983,0,13,18,18,16,0.7,0,0.0,0.7555555555555555,0.5785997357992074,0
2,12,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,0.6981132075471699,0,0,6,8,4,0.6754966887417219,0,0,6,12,5,0.6784615384615383,0,0.0,0.7555555555555555,0.5785997357992074,0
1,14,1,12,1,1,1,22,27,10,8,1,0,0,1,0,1,0.018867924528301883,0,0,7,8,5,0.6813245033112583,0,0,7,8,5,0.6924615384615384,0,0.0,0.7555555555555555,0.5785997357992074,1
1,12,1,3,0,1,1,22,27,10,9,0,0,1,0,0,0,0.5094339622641508,0,2,8,12,4,0.6357615894039735,2,2,7,9,4,0.6461538461538461,2,0.15116279069767458,0.4888888888888888,1.0,0
1,14,1,10,1,1,1,22,27,10,7,1,0,0,1,0,0,0.20754716981132076,0,8,11,11,9,0.6181015452538631,0,8,11,13,9,0.676068376068376,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,4,1,3,0,17,1,13,14,10,5,0,0,0,1,0,0,0.3773584905660377,0,12,14,14,14,0.8741721854304636,0,8,11,11,11,0.9104895104895104,0,0.15116279069767458,0.4888888888888888,1.0,2
1,14,1,10,1,1,1,11,12,12,12,1,0,0,1,0,0,0.05660377358490565,0,8,10,14,9,0.6534216335540839,0,3,7,10,7,0.6341880341880343,0,0.0,0.7555555555555555,0.5785997357992074,2
1,1,3,12,1,1,1,13,3,4,3,1,0,0,1,0,0,0.018867924528301883,0,0,7,8,7,0.6670860927152318,0,0,8,11,7,0.6903076923076924,0,0.9186046511627907,0.7999999999999999,0.0,1
1,1,1,10,1,1,1,13,14,10,10,1,0,0,1,1,0,0.037735849056603765,0,0,6,9,4,0.609271523178808,0,0,6,12,3,0.5923076923076923,0,0.15116279069767458,0.4888888888888888,1.0,0
1,8,1,4,1,1,1,23,27,6,10,1,0,0,1,1,1,0.1132075471698113,0,17,18,19,18,0.6301847333565702,0,12,13,13,13,0.6958579881656805,0,0.9186046511627907,0.7999999999999999,0.0,2
1,8,1,10,1,1,1,13,27,7,7,0,0,0,1,1,0,0.09433962264150941,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,12,1,11,1,1,1,3,14,4,6,0,0,0,0,1,0,0.13207547169811323,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,15,1,4,1,14,1,4,4,5,3,1,0,0,1,1,0,0.09433962264150941,0,0,6,13,5,0.6887417218543046,0,0,6,13,2,0.6192307692307691,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
1,12,1,4,1,1,1,1,28,6,7,0,0,0,1,1,0,0.169811320754717,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,8,6,15,1,1,1,22,27,6,6,1,0,0,1,1,0,0.018867924528301883,0,0,6,6,6,0.8035320088300221,0,0,6,6,6,0.7987179487179487,0,0.2093023255813954,0.0,0.12417437252311753,2
1,15,1,8,1,14,1,23,14,10,10,0,0,0,1,1,0,0.13207547169811323,0,2,6,8,4,0.6225165562913907,0,1,6,8,2,0.7269230769230769,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
